index,date,season,year,month,hour,is_holiday,weekday,is_working_day,weather_situation,temperature,apparent_temperature,humidity,windspeed,casual_rentals,registered_rentals,total_rentals,time_of_day,windspeed_category,humidity_category,rolling_mean
13131,2012-07-06,Fall,2012,Jul,7,Not holiday,Friday,Workingday,Clear/Few clouds,0.78,0.697,0.46,0.1343,20,333,353,Pagi,Low,Low,234.0
13128,2012-07-06,Fall,2012,Jul,4,Not holiday,Friday,Workingday,Clear/Few clouds,0.74,0.697,0.66,0.2239,2,4,6,Malam,Low,Low,233.0
13133,2012-07-06,Fall,2012,Jul,9,Not holiday,Friday,Workingday,Clear/Few clouds,0.82,0.7273,0.36,0.1343,55,249,304,Pagi,Low,Low,242.0
13171,2012-07-07,Fall,2012,Jul,23,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.84,0.8182,0.56,0.1642,34,114,148,Sore,Low,Low,240.41666666666666
13170,2012-07-07,Fall,2012,Jul,22,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.84,0.8333,0.59,0.194,56,164,220,Sore,Low,Low,238.125
13169,2012-07-07,Fall,2012,Jul,21,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.88,0.7879,0.37,0.194,51,150,201,Sore,Low,Low,234.625
13168,2012-07-07,Fall,2012,Jul,20,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.9,0.8182,0.37,0.1642,79,197,276,Sore,Low,Low,230.75
13167,2012-07-07,Fall,2012,Jul,19,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.92,0.8333,0.33,0.1343,68,219,287,Sore,Low,Low,218.70833333333334
13166,2012-07-07,Fall,2012,Jul,18,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.94,0.8333,0.29,0.0896,83,194,277,Sore,Low,Low,218.25
13165,2012-07-07,Fall,2012,Jul,17,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.96,0.8485,0.26,0.1343,103,176,279,Siang,Low,Low,215.875
13163,2012-07-07,Fall,2012,Jul,15,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.96,0.8485,0.26,0.0,113,193,306,Siang,,Low,221.79166666666666
13162,2012-07-07,Fall,2012,Jul,14,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.96,0.8636,0.3,0.1343,105,203,308,Siang,Low,Low,222.41666666666666
13158,2012-07-07,Fall,2012,Jul,10,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.92,0.8636,0.37,0.2239,100,225,325,Pagi,Low,Low,212.625
13164,2012-07-07,Fall,2012,Jul,16,Not holiday,Saturday,Not Workday,Clear/Few clouds,1.0,0.8636,0.19,0.1642,102,192,294,Siang,Low,Low,211.08333333333334
13156,2012-07-07,Fall,2012,Jul,8,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.82,0.8333,0.63,0.194,32,120,152,Pagi,Low,Low,204.91666666666666
13155,2012-07-07,Fall,2012,Jul,7,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.78,0.7576,0.66,0.1045,8,63,71,Pagi,Low,Low,199.125
13154,2012-07-07,Fall,2012,Jul,6,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.74,0.7121,0.74,0.1045,4,27,31,Pagi,Low,Low,190.70833333333334
13153,2012-07-07,Fall,2012,Jul,5,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.74,0.7121,0.74,0.194,2,12,14,Malam,Low,Low,187.04166666666666
13152,2012-07-07,Fall,2012,Jul,4,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.74,0.7121,0.74,0.1642,3,13,16,Malam,Low,Low,186.5
13151,2012-07-07,Fall,2012,Jul,3,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.74,0.7121,0.74,0.1343,12,19,31,Malam,Low,Low,187.08333333333334
13150,2012-07-07,Fall,2012,Jul,2,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.76,0.7424,0.72,0.1642,11,47,58,Malam,Low,Low,189.20833333333334
13149,2012-07-07,Fall,2012,Jul,1,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.76,0.7273,0.7,0.1642,16,55,71,Malam,Low,Low,174.75
13148,2012-07-07,Fall,2012,Jul,0,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.78,0.7576,0.66,0.1343,35,115,150,Malam,Low,Low,179.54166666666666
13157,2012-07-07,Fall,2012,Jul,9,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.84,0.8333,0.59,0.1642,69,187,256,Pagi,Low,Low,184.75
13187,2012-07-08,Fall,2012,Jul,15,Not holiday,Sunday,Not Workday,Light Rain/Snow,0.92,0.8939,0.42,0.2836,80,218,298,Siang,Low,Low,182.45833333333334
13188,2012-07-08,Fall,2012,Jul,16,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.8,0.803,0.66,0.2239,65,226,291,Siang,Low,Low,194.33333333333334
13189,2012-07-08,Fall,2012,Jul,17,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.78,0.7424,0.59,0.0,68,202,270,Siang,,Low,192.91666666666666
13190,2012-07-08,Fall,2012,Jul,18,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.78,0.7424,0.62,0.1045,54,199,253,Sore,Low,Low,197.29166666666666
13194,2012-07-08,Fall,2012,Jul,22,Not holiday,Sunday,Not Workday,Light Rain/Snow,0.74,0.697,0.7,0.0896,12,110,122,Sore,Low,Low,193.20833333333334
13192,2012-07-08,Fall,2012,Jul,20,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.76,0.7273,0.7,0.0896,79,206,285,Sore,Low,Low,196.70833333333334
13195,2012-07-08,Fall,2012,Jul,23,Not holiday,Sunday,Not Workday,Light Rain/Snow,0.68,0.6364,0.83,0.0896,25,98,123,Sore,Low,Low,190.33333333333334
13193,2012-07-08,Fall,2012,Jul,21,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.76,0.7273,0.7,0.1343,58,149,207,Sore,Low,Low,187.0
13186,2012-07-08,Fall,2012,Jul,14,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.96,0.9091,0.36,0.1642,77,235,312,Siang,Low,Low,188.45833333333334
13191,2012-07-08,Fall,2012,Jul,19,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.78,0.7424,0.62,0.1642,66,184,250,Sore,Low,Low,187.25
13184,2012-07-08,Fall,2012,Jul,12,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.92,0.8939,0.42,0.194,105,271,376,Siang,Low,Low,190.16666666666666
13174,2012-07-08,Fall,2012,Jul,2,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.82,0.7727,0.52,0.1045,11,59,70,Malam,Low,Low,180.25
13181,2012-07-08,Fall,2012,Jul,9,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.86,0.8182,0.5,0.1045,70,172,242,Pagi,Low,Low,176.79166666666666
13180,2012-07-08,Fall,2012,Jul,8,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.84,0.803,0.53,0.1343,35,95,130,Pagi,Low,Low,169.95833333333334
13179,2012-07-08,Fall,2012,Jul,7,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.8,0.803,0.66,0.0,19,33,52,Pagi,,Low,165.79166666666666
13178,2012-07-08,Fall,2012,Jul,6,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.78,0.7727,0.7,0.1343,5,16,21,Pagi,Low,Low,163.70833333333334
13177,2012-07-08,Fall,2012,Jul,5,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.78,0.7424,0.62,0.0,1,5,6,Malam,,Low,162.66666666666666
13176,2012-07-08,Fall,2012,Jul,4,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.78,0.7576,0.66,0.1045,2,11,13,Malam,Low,Low,162.625
13175,2012-07-08,Fall,2012,Jul,3,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.8,0.7727,0.59,0.1045,1,34,35,Malam,Low,Low,163.41666666666666
13173,2012-07-08,Fall,2012,Jul,1,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.82,0.7879,0.56,0.1045,25,99,124,Malam,Low,Low,167.29166666666666
13172,2012-07-08,Fall,2012,Jul,0,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.82,0.7879,0.56,0.1343,22,125,147,Malam,Low,Low,171.0
13182,2012-07-08,Fall,2012,Jul,10,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.9,0.8636,0.45,0.0,85,234,319,Pagi,,Low,181.33333333333334
13208,2012-07-09,Fall,2012,Jul,12,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.74,0.6818,0.58,0.1343,61,205,266,Siang,Low,Low,186.16666666666666
13209,2012-07-09,Fall,2012,Jul,13,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.76,0.697,0.55,0.2537,67,188,255,Siang,Low,Low,186.125
13210,2012-07-09,Fall,2012,Jul,14,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.74,0.6818,0.55,0.2537,58,184,242,Siang,Low,Low,183.79166666666666
13211,2012-07-09,Fall,2012,Jul,15,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.76,0.6818,0.45,0.2239,66,214,280,Siang,Low,Low,183.33333333333334
13219,2012-07-09,Fall,2012,Jul,23,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.7,0.6515,0.65,0.1045,22,109,131,Sore,Low,Low,177.54166666666666
13216,2012-07-09,Fall,2012,Jul,20,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.74,0.6818,0.55,0.1045,69,378,447,Sore,Low,Low,185.625
13217,2012-07-09,Fall,2012,Jul,21,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.74,0.6818,0.55,0.0896,33,298,331,Sore,Low,Low,194.33333333333334
13218,2012-07-09,Fall,2012,Jul,22,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.72,0.6667,0.58,0.1045,35,189,224,Sore,Low,Low,191.79166666666666
13212,2012-07-09,Fall,2012,Jul,16,Not holiday,Monday,Workingday,Clear/Few clouds,0.78,0.697,0.4,0.2836,88,325,413,Siang,Low,Low,203.875
13207,2012-07-09,Fall,2012,Jul,11,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.72,0.6818,0.62,0.1343,72,144,216,Pagi,Low,Low,204.25
13205,2012-07-09,Fall,2012,Jul,9,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.66,0.6061,0.83,0.1642,38,325,363,Pagi,Low,Low,206.375
13204,2012-07-09,Fall,2012,Jul,8,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.66,0.6061,0.83,0.1642,26,429,455,Pagi,Low,Low,214.91666666666666
13196,2012-07-09,Fall,2012,Jul,0,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.68,0.6364,0.89,0.0896,6,33,39,Malam,Low,Low,200.875
13197,2012-07-09,Fall,2012,Jul,1,Not holiday,Monday,Workingday,Light Rain/Snow,0.7,0.6667,0.89,0.1045,5,13,18,Malam,Low,Low,198.70833333333334
13198,2012-07-09,Fall,2012,Jul,2,Not holiday,Monday,Workingday,Light Rain/Snow,0.7,0.6667,0.89,0.194,1,4,5,Malam,Low,Low,188.83333333333334
13199,2012-07-09,Fall,2012,Jul,3,Not holiday,Monday,Workingday,Light Rain/Snow,0.7,0.6667,0.89,0.194,0,5,5,Malam,Low,Low,183.625
13206,2012-07-09,Fall,2012,Jul,10,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.66,0.6061,0.83,0.194,58,117,175,Pagi,Low,Low,188.75
13201,2012-07-09,Fall,2012,Jul,5,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.66,0.6061,0.83,0.2239,1,27,28,Malam,Low,Low,189.04166666666666
13202,2012-07-09,Fall,2012,Jul,6,Not holiday,Monday,Workingday,Light Rain/Snow,0.64,0.5758,0.89,0.2537,6,86,92,Pagi,Low,Low,192.625
13203,2012-07-09,Fall,2012,Jul,7,Not holiday,Monday,Workingday,Light Rain/Snow,0.66,0.6061,0.83,0.2239,7,223,230,Pagi,Low,Low,201.66666666666666
13200,2012-07-09,Fall,2012,Jul,4,Not holiday,Monday,Workingday,Light Rain/Snow,0.66,0.5909,0.89,0.3881,1,1,2,Malam,Low,Low,200.29166666666666
13232,2012-07-10,Fall,2012,Jul,12,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.8,0.7121,0.41,0.1343,69,203,272,Siang,Low,Low,206.45833333333334
13242,2012-07-10,Fall,2012,Jul,22,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.64,0.5758,0.83,0.1343,14,125,139,Sore,Low,Low,206.125
13241,2012-07-10,Fall,2012,Jul,21,Not holiday,Tuesday,Workingday,Light Rain/Snow,0.64,0.5758,0.89,0.1045,7,83,90,Sore,Low,Low,196.58333333333334
13240,2012-07-10,Fall,2012,Jul,20,Not holiday,Tuesday,Workingday,Light Rain/Snow,0.64,0.5758,0.83,0.2239,9,75,84,Sore,Low,Low,189.0
13239,2012-07-10,Fall,2012,Jul,19,Not holiday,Tuesday,Workingday,Light Rain/Snow,0.7,0.6667,0.74,0.2239,55,359,414,Sore,Low,Low,195.625
13236,2012-07-10,Fall,2012,Jul,16,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.8,0.7273,0.43,0.2239,89,346,435,Siang,Low,Low,203.66666666666666
13235,2012-07-10,Fall,2012,Jul,15,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.8,0.7121,0.41,0.2239,77,188,265,Siang,Low,Low,203.04166666666666
13234,2012-07-10,Fall,2012,Jul,14,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.82,0.7273,0.38,0.1642,71,171,242,Siang,Low,Low,207.66666666666666
13233,2012-07-10,Fall,2012,Jul,13,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.82,0.7273,0.38,0.194,77,203,280,Siang,Low,Low,200.70833333333334
13231,2012-07-10,Fall,2012,Jul,11,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.8,0.7273,0.46,0.194,92,157,249,Pagi,Low,Low,197.29166666666666
13243,2012-07-10,Fall,2012,Jul,23,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.64,0.5758,0.89,0.1045,29,74,103,Sore,Low,Low,192.25
13229,2012-07-10,Fall,2012,Jul,9,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.74,0.697,0.66,0.1343,47,284,331,Pagi,Low,Low,188.83333333333334
13220,2012-07-10,Fall,2012,Jul,0,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.7,0.6515,0.7,0.0896,16,53,69,Malam,Low,Low,182.70833333333334
13221,2012-07-10,Fall,2012,Jul,1,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.7,0.6667,0.74,0.1343,0,15,15,Malam,Low,Low,168.20833333333334
13222,2012-07-10,Fall,2012,Jul,2,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.7,0.6667,0.74,0.1343,1,15,16,Malam,Low,Low,149.91666666666666
13223,2012-07-10,Fall,2012,Jul,3,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.68,0.6364,0.79,0.0,0,3,3,Malam,,Low,148.41666666666666
13230,2012-07-10,Fall,2012,Jul,10,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.76,0.7121,0.62,0.194,56,134,190,Pagi,Low,Low,155.58333333333334
13225,2012-07-10,Fall,2012,Jul,5,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.66,0.6061,0.83,0.1343,3,39,42,Malam,Low,Low,157.125
13226,2012-07-10,Fall,2012,Jul,6,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.68,0.6364,0.79,0.1045,4,183,187,Pagi,Low,Low,164.70833333333334
13227,2012-07-10,Fall,2012,Jul,7,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.7,0.6667,0.74,0.1045,31,489,520,Pagi,Low,Low,179.08333333333334
13224,2012-07-10,Fall,2012,Jul,4,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.68,0.6364,0.79,0.1343,0,4,4,Malam,Low,Low,178.08333333333334
13255,2012-07-11,Fall,2012,Jul,11,Not holiday,Wednesday,Workingday,Cloudy/Broken clouds,0.76,0.7121,0.58,0.1343,56,173,229,Pagi,Low,Low,183.79166666666666
13266,2012-07-11,Fall,2012,Jul,22,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.72,0.6667,0.58,0.2537,41,203,244,Sore,Low,Low,184.375
13265,2012-07-11,Fall,2012,Jul,21,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.72,0.6667,0.58,0.2239,69,322,391,Sore,Low,Low,200.58333333333334
13264,2012-07-11,Fall,2012,Jul,20,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.74,0.6667,0.51,0.1642,73,410,483,Sore,Low,Low,209.375
13260,2012-07-11,Fall,2012,Jul,16,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.8,0.7121,0.38,0.194,53,358,411,Siang,Low,Low,220.70833333333334
13259,2012-07-11,Fall,2012,Jul,15,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.8,0.7121,0.41,0.2537,56,220,276,Siang,Low,Low,228.45833333333334
13258,2012-07-11,Fall,2012,Jul,14,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.8,0.7121,0.41,0.2239,66,175,241,Siang,Low,Low,235.0
13257,2012-07-11,Fall,2012,Jul,13,Not holiday,Wednesday,Workingday,Cloudy/Broken clouds,0.8,0.7121,0.42,0.1642,65,208,273,Siang,Low,Low,229.125
13256,2012-07-11,Fall,2012,Jul,12,Not holiday,Wednesday,Workingday,Cloudy/Broken clouds,0.78,0.697,0.43,0.0,69,223,292,Siang,,Low,223.16666666666666
13267,2012-07-11,Fall,2012,Jul,23,Not holiday,Wednesday,Workingday,Cloudy/Broken clouds,0.7,0.6515,0.58,0.2537,20,132,152,Sore,Low,Low,218.45833333333334
13254,2012-07-11,Fall,2012,Jul,10,Not holiday,Wednesday,Workingday,Cloudy/Broken clouds,0.72,0.6818,0.62,0.1343,47,148,195,Pagi,Low,Low,216.5
13251,2012-07-11,Fall,2012,Jul,7,Not holiday,Wednesday,Workingday,Cloudy/Broken clouds,0.66,0.6061,0.83,0.1045,26,471,497,Pagi,Low,Low,225.54166666666666
13250,2012-07-11,Fall,2012,Jul,6,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.64,0.5758,0.89,0.1343,17,168,185,Pagi,Low,Low,222.875
13249,2012-07-11,Fall,2012,Jul,5,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.64,0.5758,0.89,0.0,5,36,41,Malam,,Low,220.29166666666666
13248,2012-07-11,Fall,2012,Jul,4,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.64,0.5758,0.89,0.1343,1,6,7,Malam,Low,Low,206.79166666666666
13247,2012-07-11,Fall,2012,Jul,3,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.64,0.5758,0.89,0.1343,0,5,5,Malam,Low,Low,204.125
13246,2012-07-11,Fall,2012,Jul,2,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.64,0.5758,0.89,0.0,0,5,5,Malam,,Low,203.70833333333334
13245,2012-07-11,Fall,2012,Jul,1,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.64,0.5758,0.89,0.0,3,11,14,Malam,,Low,203.625
13244,2012-07-11,Fall,2012,Jul,0,Not holiday,Wednesday,Workingday,Cloudy/Broken clouds,0.66,0.6061,0.83,0.1343,6,38,44,Malam,Low,Low,205.33333333333334
13253,2012-07-11,Fall,2012,Jul,9,Not holiday,Wednesday,Workingday,Cloudy/Broken clouds,0.7,0.6667,0.74,0.1343,30,298,328,Pagi,Low,Low,211.08333333333334
13281,2012-07-12,Fall,2012,Jul,13,Not holiday,Thursday,Workingday,Clear/Few clouds,0.8,0.697,0.33,0.2239,52,225,277,Siang,Low,Low,220.875
13282,2012-07-12,Fall,2012,Jul,14,Not holiday,Thursday,Workingday,Clear/Few clouds,0.78,0.6818,0.33,0.2239,42,167,209,Siang,Low,Low,221.79166666666666
13291,2012-07-12,Fall,2012,Jul,23,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.7,0.6515,0.51,0.2239,33,178,211,Sore,Low,Low,208.91666666666666
13283,2012-07-12,Fall,2012,Jul,15,Not holiday,Thursday,Workingday,Clear/Few clouds,0.8,0.7121,0.36,0.194,63,208,271,Siang,Low,Low,220.04166666666666
13290,2012-07-12,Fall,2012,Jul,22,Not holiday,Thursday,Workingday,Clear/Few clouds,0.72,0.6667,0.51,0.1642,56,262,318,Sore,Low,Low,223.75
13288,2012-07-12,Fall,2012,Jul,20,Not holiday,Thursday,Workingday,Clear/Few clouds,0.74,0.6667,0.48,0.2239,75,439,514,Sore,Low,Low,235.0
13289,2012-07-12,Fall,2012,Jul,21,Not holiday,Thursday,Workingday,Clear/Few clouds,0.72,0.6667,0.48,0.2239,44,329,373,Sore,Low,Low,234.25
13280,2012-07-12,Fall,2012,Jul,12,Not holiday,Thursday,Workingday,Clear/Few clouds,0.78,0.6818,0.35,0.1343,71,221,292,Siang,Low,Low,226.29166666666666
13284,2012-07-12,Fall,2012,Jul,16,Not holiday,Thursday,Workingday,Clear/Few clouds,0.8,0.7121,0.36,0.194,69,370,439,Siang,Low,Low,227.45833333333334
13279,2012-07-12,Fall,2012,Jul,11,Not holiday,Thursday,Workingday,Clear/Few clouds,0.76,0.6818,0.45,0.1045,49,166,215,Pagi,Low,Low,224.91666666666666
13273,2012-07-12,Fall,2012,Jul,5,Not holiday,Thursday,Workingday,Clear/Few clouds,0.62,0.5909,0.73,0.1045,4,40,44,Malam,Low,Low,216.70833333333334
13277,2012-07-12,Fall,2012,Jul,9,Not holiday,Thursday,Workingday,Clear/Few clouds,0.72,0.6667,0.58,0.1045,42,285,327,Pagi,Low,Low,218.95833333333334
13275,2012-07-12,Fall,2012,Jul,7,Not holiday,Thursday,Workingday,Clear/Few clouds,0.64,0.6061,0.73,0.1343,32,480,512,Pagi,Low,Low,228.125
13274,2012-07-12,Fall,2012,Jul,6,Not holiday,Thursday,Workingday,Clear/Few clouds,0.64,0.6061,0.73,0.0896,7,171,178,Pagi,Low,Low,229.20833333333334
13272,2012-07-12,Fall,2012,Jul,4,Not holiday,Thursday,Workingday,Clear/Few clouds,0.64,0.6061,0.73,0.1045,0,5,5,Malam,Low,Low,221.29166666666666
13271,2012-07-12,Fall,2012,Jul,3,Not holiday,Thursday,Workingday,Clear/Few clouds,0.64,0.6061,0.69,0.1045,0,10,10,Malam,Low,Low,201.0
13270,2012-07-12,Fall,2012,Jul,2,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.66,0.6212,0.65,0.0896,0,9,9,Malam,Low,Low,193.66666666666666
13269,2012-07-12,Fall,2012,Jul,1,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.66,0.6212,0.61,0.0,0,21,21,Malam,,Low,192.83333333333334
13268,2012-07-12,Fall,2012,Jul,0,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.68,0.6364,0.61,0.0,1,55,56,Malam,,Low,194.875
13278,2012-07-12,Fall,2012,Jul,10,Not holiday,Thursday,Workingday,Clear/Few clouds,0.74,0.6667,0.48,0.1642,69,145,214,Pagi,Low,Low,203.58333333333334
13305,2012-07-13,Fall,2012,Jul,13,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.8,0.7121,0.38,0.1343,100,274,374,Siang,Low,Low,218.95833333333334
13307,2012-07-13,Fall,2012,Jul,15,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.8,0.7121,0.36,0.1045,92,261,353,Siang,Low,Low,233.08333333333334
13308,2012-07-13,Fall,2012,Jul,16,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.8,0.7121,0.36,0.2239,111,381,492,Siang,Low,Low,251.75
13315,2012-07-13,Fall,2012,Jul,23,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.72,0.6515,0.45,0.1343,37,175,212,Sore,Low,Low,246.91666666666666
13312,2012-07-13,Fall,2012,Jul,20,Not holiday,Friday,Workingday,Clear/Few clouds,0.74,0.6667,0.48,0.1343,95,294,389,Sore,Low,Low,251.58333333333334
13314,2012-07-13,Fall,2012,Jul,22,Not holiday,Friday,Workingday,Clear/Few clouds,0.74,0.6667,0.45,0.0,59,204,263,Sore,,Low,253.83333333333334
13303,2012-07-13,Fall,2012,Jul,11,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.76,0.6818,0.45,0.1343,68,220,288,Pagi,Low,Low,257.0416666666667
13311,2012-07-13,Fall,2012,Jul,19,Not holiday,Friday,Workingday,Clear/Few clouds,0.74,0.6667,0.51,0.1642,103,385,488,Sore,Low,Low,266.0833333333333
13302,2012-07-13,Fall,2012,Jul,10,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.74,0.6667,0.48,0.0,78,190,268,Pagi,,Low,264.0
13313,2012-07-13,Fall,2012,Jul,21,Not holiday,Friday,Workingday,Clear/Few clouds,0.72,0.6667,0.54,0.0,76,223,299,Sore,,Low,255.04166666666666
13299,2012-07-13,Fall,2012,Jul,7,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.7,0.6515,0.54,0.0,27,353,380,Pagi,,Low,255.33333333333334
13298,2012-07-13,Fall,2012,Jul,6,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.7,0.6515,0.54,0.0,7,120,127,Pagi,,Low,248.45833333333334
13297,2012-07-13,Fall,2012,Jul,5,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.66,0.6364,0.56,0.0896,4,30,34,Malam,Low,Low,231.58333333333334
13296,2012-07-13,Fall,2012,Jul,4,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.66,0.6212,0.61,0.0,0,11,11,Malam,,Low,223.08333333333334
13295,2012-07-13,Fall,2012,Jul,3,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.68,0.6364,0.61,0.0,2,7,9,Malam,,Low,221.625
13294,2012-07-13,Fall,2012,Jul,2,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.66,0.6212,0.61,0.0896,2,15,17,Malam,Low,Low,208.70833333333334
13293,2012-07-13,Fall,2012,Jul,1,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.68,0.6364,0.54,0.1045,17,42,59,Malam,Low,Low,189.83333333333334
13292,2012-07-13,Fall,2012,Jul,0,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.7,0.6515,0.54,0.1642,19,76,95,Malam,Low,Low,186.375
13301,2012-07-13,Fall,2012,Jul,9,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.72,0.6667,0.51,0.0,70,344,414,Pagi,,Low,203.41666666666666
13339,2012-07-14,Fall,2012,Jul,23,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.68,0.6364,0.83,0.0896,55,156,211,Sore,Low,Low,211.79166666666666
13338,2012-07-14,Fall,2012,Jul,22,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.7,0.6667,0.79,0.194,65,160,225,Sore,Low,Low,220.79166666666666
13337,2012-07-14,Fall,2012,Jul,21,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.7,0.6667,0.84,0.2239,69,200,269,Sore,Low,Low,231.125
13336,2012-07-14,Fall,2012,Jul,20,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.72,0.7121,0.84,0.0896,101,255,356,Sore,Low,Low,243.625
13334,2012-07-14,Fall,2012,Jul,18,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.72,0.697,0.79,0.1343,108,243,351,Sore,Low,Low,249.33333333333334
13325,2012-07-14,Fall,2012,Jul,9,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.66,0.6212,0.74,0.194,82,200,282,Pagi,Low,Low,245.5
